path,passed,filter_answer,deep_response,completion_tokens,latency_ms,error
analysis/lua/typeoperator/operand_predicates.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/typeoperator/operand_predicates.go,""isTableLike"",""hardcoded semantic cases"",""analysis/type/table""
analysis/lua/typeoperator/operand_predicates.go,""isIntegerConvertible"",""overloaded helpers"",""analysis/type/typ""
analysis/lua/typeoperator/operand_predicates.go,""isArithmeticNumeric"",""parallel routes"",""analysis/lua/typeoperator""
analysis/lua/typeoperator/operand_predicates.go,""isNilOrOptional"",""proof propagation split"",""analysis/type/subtype""
analysis/lua/typeoperator/operand_predicates.go,""isIntegerish, isNumericType, isStringLike"",""duplicate vocabulary"",""analysis/type/subtype""",169,4443,
analysis/lua/typeoperator/operator.go,true,YES,"file,symbols,debt_kind,suggested_canonical_owner
analysis/lua/typeoperator/operator.go,dropNilForConcat,hardcoded_semantic_cases,typ
analysis/lua/typeoperator/operator.go,operatorSurface,overloaded_helper,unwrap
analysis/lua/typeoperator/operator.go,binaryOpDepth,parallel_routes,typ
analysis/lua/typeoperator/operator.go,normalizeOperatorResults,proof_propagation_split,normalize
analysis/lua/typeoperator/operator.go,dynamicBinaryResult,duplicate_vocabulary,typ",128,4042,
analysis/lua/typeprojection/apply_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/typeprojection/apply_test.go,""Apply, ApplySegments, projection.Step, segment.Segment"",parallel routes,analysis/type/projection
analysis/lua/typeprojection/apply_test.go,SegmentKeyType,proof propagation split,analysis/domain/path/segment",100,3592,
analysis/lua/typeprojection/constructor_path.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/typeprojection/constructor_path.go,""ConstructorPathFromSegments, ConstructorPathFromSegmentReader"",parallel routes,typeprojection
analysis/lua/typeprojection/constructor_path.go,ConstructorKeyFromSegment,hardcoded semantic cases,typeprojection
analysis/lua/typeprojection/constructor_path.go,ConstructorKeyFromSegment,proof propagation split across layers,segment",103,3682,
analysis/lua/typeoperator/operator_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/typeoperator/operator_test.go,BinaryOp,hardcoded semantic cases,typeoperator
analysis/lua/typeoperator/operator_test.go,UnaryOp,hardcoded semantic cases,typeoperator
analysis/lua/typeoperator/operator_test.go,BinaryOp,parallel routes,typeoperator
analysis/lua/typeoperator/operator_test.go,BinaryOp,overloaded helpers,typeoperator
analysis/lua/typeoperator/operator_test.go,recordWithMetamethod,duplicate vocabulary,typetable",133,4831,
analysis/lua/typeprojection/constructor_path_test.go,true,YES,"file,symbols,debt_kind,suggested_canonical_owner
analysis/lua/typeprojection/constructor_path_test.go,""ConstructorPathFromSegments, ConstructorPathFromSegmentReader"",parallel_routes,typeprojection
analysis/lua/typeprojection/constructor_path_test.go,""segment.Segment, typetable.ConstructorKey"",duplicate_vocabulary,domain/path/segment
analysis/lua/typeprojection/constructor_path_test.go,""ConstructorPathFromSegments"",proof_propagation_split,typeprojection",114,3712,
analysis/lua/typeprojection/apply.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/typeprojection/apply.go,""Apply, ApplySegments"",parallel routes,analysis/lua/type/projection
analysis/lua/typeprojection/apply.go,""ApplySegments, SegmentKeyType"",duplicate vocabulary,analysis/domain/path/segment
analysis/lua/typeprojection/apply.go,Apply,overloaded helpers,analysis/lua/typecall
analysis/lua/typeprojection/apply.go,Apply,proof propagation split,analysis/lua/type/unwrap",119,4312,
analysis/lua/typeresolve/binding_lookup.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/typeresolve/binding_lookup.go,""BindingInExpr, WalkTypeNameExpr"",""overloaded helpers"",""ast/walker""
analysis/lua/typeresolve/binding_lookup.go,""BindingInExpr"",""parallel routes"",""typeresolve/bindings""
analysis/lua/typeresolve/binding_lookup.go,""BindingInExpr"",""hardcoded semantic cases"",""typ/builtin""",101,3245,
analysis/lua/typeprojection/object_literal_expected_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/typeprojection/object_literal_expected_test.go,""ExpectedRecordField, ExpectedRecordSegment"",parallel routes,typeprojection
analysis/lua/typeprojection/object_literal_expected_test.go,""AdoptExpectedFieldType, AdoptExpectedSegmentType"",parallel routes,typeprojection
analysis/lua/typeprojection/object_literal_expected_test.go,""ExpectedObjectLiteralRecord, ExpectedRecordField"",overloaded helpers,typeprojection",111,4078,
analysis/module/importlookup/source_test.go,true,YES,none,4,932,
analysis/module/importlookup/source.go,true,YES,none,11,1494,
analysis/module/manifest/effect_codec_expr.go,false,NO,,2,787,
analysis/lua/typeresolve/resolver.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/typeresolve/resolver.go,""active, activeRec, activeGen"",overloaded helpers,typeresolve.Resolver
analysis/lua/typeresolve/resolver.go,""resolveAlias, resolveInterface"",parallel routes,typeresolve.Resolver
analysis/lua/typeresolve/resolver.go,""activeAliasRef, activeInterfaceRef"",duplicate vocabulary,typeresolve.Resolver
analysis/lua/typeresolve/resolver.go,""resolveDecl, resolveTypeRef, Type"",proof propagation split across layers,typeresolve.Resolver
analysis/lua/typeresolve/resolver.go,""interfaceBody"",hardcoded semantic cases,typeresolve.Resolver",159,4795,
analysis/module/manifest/effect_codec_support.go,false,NO,,2,442,
analysis/lua/typeprojection/object_literal_expected.go,true,YES,"file,symbols,debt_kind,suggested_canonical_owner
analysis/lua/typeprojection/object_literal_expected.go,""ExpectedRecordField, ExpectedRecordSegment"",parallel_routes,analysis/type/typ
analysis/lua/typeprojection/object_literal_expected.go,""AdoptExpectedFieldType, AdoptExpectedSegmentType"",parallel_routes,analysis/type/typ
analysis/lua/typeprojection/object_literal_expected.go,""ExpectedObjectLiteralRecord, ExpectedObjectLiteralRecordCached"",overloaded_helpers,analysis/typeprojection
analysis/lua/typeprojection/object_literal_expected.go,""reachRecord"",proof_propagation_split,analysis/type/unwrap
analysis/lua/typeprojection/object_literal_expected.go,""objectLiteralMatchesDiscriminants"",hardcoded_semantic_cases,analysis/typeprojection",184,5731,
analysis/lua/typeresolve/type_name_walk.go,true,YES,"file,symbols,debt_kind,suggested_canonical_owner
analysis/lua/typeresolve/type_name_walk.go,""WalkTypeNameExpr, WalkTypeNameExprs"",overloaded_helpers,ast.Visitor
analysis/lua/typeresolve/type_name_walk.go,""WalkTypeNameExpr (switch cases)"",maintenance_sprawl,ast.Visitor
analysis/lua/typeresolve/type_name_walk.go,""WalkTypeNameExpr (IndexAccessExpr, KeyOfExpr)"",semantic_regression,ast.TypeVisitor",120,3896,
analysis/module/manifest/lifecycle_codec.go,false,NO,,2,120,
analysis/lua/valueexpr/classify.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/valueexpr/classify.go,LiteralType,parallel routes,ast (or a unified expression visitor)
analysis/lua/valueexpr/classify.go,RuntimeKind,parallel routes,ast (or a unified expression visitor)
analysis/lua/valueexpr/classify.go,LiteralType;RuntimeKind,duplicate vocabulary,ast
analysis/lua/valueexpr/classify.go,RuntimeKind,hardcoded semantic cases,runtimekind
analysis/lua/valueexpr/classify.go,LiteralType,proof propagation split,sourceprovenance",132,6142,
analysis/lua/valueexpr/classify_test.go,true,YES,"file,symbols,debt_kind,suggested_canonical_owner
analysis/lua/valueexpr/classify_test.go,""LiteralType, RuntimeKind"",parallel_routes,analysis/lua/valueexpr
analysis/lua/valueexpr/classify_test.go,""LiteralType, RuntimeKind"",proof_propagation_split,analysis/lua/valueexpr
analysis/lua/valueexpr/classify_test.go,""sourceprovenance.AssertionInner"",overloaded_helpers,analysis/lua/sourceprovenance",112,5716,
analysis/lua/visibilityfacts/visibility_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/visibilityfacts/visibility_test.go,""linearGraph, parseBoundChunk, mustLocalSymbolAt"",maintenance sprawl,analysis/lua/visibilityfacts
analysis/lua/visibilityfacts/visibility_test.go,factflow.NewFacts,hardcoded semantic cases,analysis/engine/factflow
analysis/lua/visibilityfacts/visibility_test.go,pathdom.NewPath,duplicate vocabulary,analysis/domain/path",108,9476,
analysis/module/manifest/rebind_test.go,true,YES,none,4,190,
analysis/lua/typeresolve/resolver_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/lua/typeresolve/resolver_test.go,fakeBindings,parallel routes,analysis/lua/bind
analysis/lua/typeresolve/resolver_test.go,TestResolverDeclBuildsGenericAliasWithLexicalTypeParam,hardcoded semantic cases,analysis/lua/typeresolve
analysis/lua/typeresolve/resolver_test.go,TestResolverDeclBuildsGenericAliasWithBinderBindings,duplicate vocabulary,analysis/lua/compiler/parse
analysis/lua/typeresolve/resolver_test.go,TestResolverTypeInstantiatesGenericAliasWithFunctionTypeParamArg,proof propagation split across layers,analysis/lua/typeresolve
analysis/lua/typeresolve/resolver_test.go,TestResolverDeclBuildsInterfaceMethodSetWithBinderBindings,overloaded helpers,analysis/lua/analysis/type/typ",197,11452,
analysis/module/manifest/effect_codec_projection.go,true,YES,"file,symbols,debt_kind,suggested_canonical_owner
analysis/module/manifest/effect_codec_projection.go,""encodeProjectionSteps, decodeProjectionSteps"",hardcoded_semantic_cases,projection.StepKind
analysis/module/manifest/effect_codec_projection.go,""projectionStepWire.Kind (string)"",duplicate_vocabulary,projection.StepKind
analysis/module/manifest/effect_codec_projection.go,""encodeProjectionSteps, decodeProjectionSteps"",parallel_routes,projection.StepKind",113,9126,
analysis/lua/visibilityfacts/visibility.go,true,YES,"file,symbols,debt_kind,suggested_canonical_owner
analysis/lua/visibilityfacts/visibility.go,""pathSymbols, addPath, addProofPath"",parallel_routes,factflow
analysis/lua/visibilityfacts/visibility.go,""pathSymbols, facts.BranchRefinements, facts.BranchLenRefinements, facts.BranchNumFloorRefinements, facts.BranchPresenceRelations, facts.BranchPathRelations, facts.PostconditionRefinements, facts.PostconditionPathRelations"",proof_propagation_split,factflow
analysis/lua/visibilityfacts/visibility.go,""shouldSeedAtEntry, symbol.Param, symbol.Global, symbol.Upvalue"",hardcoded_semantic_cases,symbol
analysis/lua/visibilityfacts/visibility.go,""Definitions, graph.RPO()"",performance_waste,cfg",182,11031,
analysis/module/manifest/effect_codec.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/module/manifest/effect_codec.go,""encodeEffectLabel, decodeEffectLabel"",maintenance sprawl,analysis/domain/effect
analysis/module/manifest/effect_codec.go,""encodeEffectLabel, decodeEffectLabel"",parallel routes,analysis/domain/effect
analysis/module/manifest/effect_codec.go,""validateManifestEffectLabel, inactiveManifestEffectLabel, inactiveManifestEffectID"",duplicate vocabulary,analysis/domain/effect/capability
analysis/module/manifest/effect_codec.go,""encodeEffectLabel (switch case)"",hardcoded semantic cases,analysis/domain/effect
analysis/module/manifest/effect_codec.go,""decodeEffectLabel (switch case)"",hardcoded semantic cases,analysis/domain/effect",170,10899,
analysis/module/manifest/effect_codec_refinement.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/module/manifest/effect_codec_refinement.go,""encodeEffectRefinement, decodeEffectRefinement"",hardcoded semantic cases,postcondition
analysis/module/manifest/effect_codec_refinement.go,""encodeEffectTransform, decodeEffectTransform"",hardcoded semantic cases,mutation
analysis/module/manifest/effect_codec_refinement.go,""encodeEffectRefinement, encodeEffectTransform"",parallel routes,manifest
analysis/module/manifest/effect_codec_refinement.go,""encodeEffectRefinement, encodeEffectTransform"",overloaded helpers,manifest",136,9490,
analysis/module/manifest/typestate_protocol_codec.go,false,NO,,2,497,
analysis/module/manifest/rebind.go,true,YES,"file,symbols,debt_kind,suggested_canonical_owner
analysis/module/manifest/rebind.go,rekeyName,hardcoded_semantic_cases,analysis/module/path
analysis/module/manifest/rebind.go,rekeyedSignatures,parallel_route,analysis/module/manifest
analysis/module/manifest/rebind.go,rekeyName,duplicate_vocabulary,analysis/module/path",96,6717,
analysis/module/manifest/effect_codec_returns.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/module/manifest/effect_codec_returns.go,""encodeEffectReturn, decodeEffectReturn"",parallel routes,analysis/module/manifest
analysis/module/manifest/effect_codec_returns.go,""returns.elementOf, returns.optionalElementOf, returns.sameAs, returns.typeProjection"",duplicate vocabulary,analysis/domain/effect/returns
analysis/module/manifest/effect_codec_returns.go,""encodeEffectReturn (pointer cases)"",maintenance sprawl,analysis/module/manifest
analysis/module/manifest/effect_codec_returns.go,""decodeEffectReturn (string literals)"",hardcoded semantic cases,analysis/module/manifest
analysis/module/manifest/effect_codec_returns.go,""inactiveReturnTransform"",proof propagation split,analysis/domain/effect/capability/label",185,11130,
analysis/module/manifest/manifest.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/module/manifest/manifest.go,""encodeCallbackPhaseRegistrations, encodeCallbackPhaseInvocations"",parallel routes,analysis/module/manifest/manifest.go
analysis/module/manifest/manifest.go,""encodeCallbackPhaseRegistrations, encodeCallbackPhaseInvocations"",maintenance sprawl,analysis/module/manifest/manifest.go
analysis/module/manifest/manifest.go,""encodeCallbackPhaseInvocations, callbackPhases"",duplicate vocabulary,analysis/module/manifest/manifest.go
analysis/module/manifest/manifest.go,""Decode, validateManifestFunctionSignatures"",proof propagation split across layers,analysis/module/manifest/manifest.go
analysis/module/manifest/manifest.go,""encodeFunctionSignature, decodeFunctionSignature"",overloaded helpers,analysis/module/manifest/manifest.go",186,10456,
analysis/module/manifest/effect_wire.go,true,YES,"file,symbols,debt_kind,suggested_canonical_owner
analysis/module/manifest/effect_wire.go,""effectLabelWire (indices, ReturnIndex, ValueIndex, ErrorIndex, FromParam, Delta)"",""overloaded helpers"",""effect_schema_definition""
analysis/module/manifest/effect_wire.go,""effectLabelWire (Target, Source, Param, Into, Value)"",""duplicate vocabulary"",""param_ref_definition""
analysis/module/manifest/effect_wire.go,""effectLabelWire (Protocol, From, To, Final, Finals)"",""hardcoded semantic cases"",""effect_protocol_definition""
analysis/module/manifest/effect_wire.go,""effectLabelWire (Transform, ReturnType, Length, Refinement)"",""parallel routes"",""effect_sub_type_definition""
analysis/module/manifest/effect_wire.go,""exprWire (Left, Right, Op, Value)"",""overloaded helpers"",""expression_engine""",209,11387,
